amount,change,price,time,type,volume,xtim
365840.0,-0.01,26.9,2016-11-15 10:09:48,sell,136.0,2016-11-15 10:09:48
29601.0,-0.01,26.91,2016-11-15 10:09:42,sell,11.0,2016-11-15 10:09:42
2692.0,0.01,26.92,2016-11-15 10:09:36,buy,1.0,2016-11-15 10:09:36
2691.0,0.01,26.91,2016-11-15 10:09:27,buy,1.0,2016-11-15 10:09:27
13450.0,--,26.9,2016-11-15 10:09:24,sell,5.0,2016-11-15 10:09:24
134500.0,-0.01,26.9,2016-11-15 10:09:21,sell,50.0,2016-11-15 10:09:21
2691.0,--,26.91,2016-11-15 10:09:12,buy,1.0,2016-11-15 10:09:12
2691.0,--,26.91,2016-11-15 10:09:09,buy,1.0,2016-11-15 10:09:09
13455.0,--,26.91,2016-11-15 10:09:06,norm,5.0,2016-11-15 10:09:06
80730.0,-0.01,26.91,2016-11-15 10:09:03,sell,30.0,2016-11-15 10:09:03
8076.0,--,26.92,2016-11-15 10:09:00,buy,3.0,2016-11-15 10:09:00
72684.0,0.01,26.92,2016-11-15 10:08:48,buy,27.0,2016-11-15 10:08:48
13455.0,--,26.91,2016-11-15 10:08:45,buy,5.0,2016-11-15 10:08:45
5382.0,0.01,26.91,2016-11-15 10:08:39,buy,2.0,2016-11-15 10:08:39
562210.0,0.02,26.9,2016-11-15 10:08:33,buy,209.0,2016-11-15 10:08:33
16128.0,0.01,26.88,2016-11-15 10:08:27,buy,6.0,2016-11-15 10:08:27
13435.0,-0.01,26.87,2016-11-15 10:08:24,sell,5.0,2016-11-15 10:08:24
112896.0,-0.01,26.88,2016-11-15 10:08:21,sell,42.0,2016-11-15 10:08:21
172096.0,0.01,26.89,2016-11-15 10:08:18,buy,64.0,2016-11-15 10:08:18
29568.0,--,26.88,2016-11-15 10:08:09,buy,11.0,2016-11-15 10:08:09
18816.0,--,26.88,2016-11-15 10:08:00,buy,7.0,2016-11-15 10:08:00
8064.0,--,26.88,2016-11-15 10:07:54,sell,3.0,2016-11-15 10:07:54
37632.0,0.03,26.88,2016-11-15 10:07:51,buy,14.0,2016-11-15 10:07:51
10740.0,--,26.85,2016-11-15 10:07:42,buy,4.0,2016-11-15 10:07:42
2685.0,--,26.85,2016-11-15 10:07:39,buy,1.0,2016-11-15 10:07:39
18795.0,--,26.85,2016-11-15 10:07:36,sell,7.0,2016-11-15 10:07:36
16110.0,-0.04,26.85,2016-11-15 10:07:24,sell,6.0,2016-11-15 10:07:24
16134.0,0.04,26.89,2016-11-15 10:07:18,buy,6.0,2016-11-15 10:07:18
13425.0,-0.01,26.85,2016-11-15 10:07:12,sell,5.0,2016-11-15 10:07:12
5372.0,-0.03,26.86,2016-11-15 10:07:09,sell,2.0,2016-11-15 10:07:09
8067.0,--,26.89,2016-11-15 10:07:06,buy,3.0,2016-11-15 10:07:06
99493.0,--,26.89,2016-11-15 10:07:03,buy,37.0,2016-11-15 10:07:03
5378.0,--,26.89,2016-11-15 10:06:48,buy,2.0,2016-11-15 10:06:48
2689.0,--,26.89,2016-11-15 10:06:39,buy,1.0,2016-11-15 10:06:39
2689.0,--,26.89,2016-11-15 10:06:36,buy,1.0,2016-11-15 10:06:36
2689.0,0.04,26.89,2016-11-15 10:06:30,buy,1.0,2016-11-15 10:06:30
13425.0,-0.04,26.85,2016-11-15 10:06:24,sell,5.0,2016-11-15 10:06:24
86048.0,-0.01,26.89,2016-11-15 10:06:18,sell,32.0,2016-11-15 10:06:18
540690.0,0.01,26.9,2016-11-15 10:06:15,buy,201.0,2016-11-15 10:06:15
2689.0,--,26.89,2016-11-15 10:06:12,norm,1.0,2016-11-15 10:06:12
8067.0,--,26.89,2016-11-15 10:06:03,buy,3.0,2016-11-15 10:06:03
13445.0,--,26.89,2016-11-15 10:06:00,buy,5.0,2016-11-15 10:06:00
8067.0,-0.01,26.89,2016-11-15 10:05:54,sell,3.0,2016-11-15 10:05:54
104910.0,0.01,26.9,2016-11-15 10:05:48,buy,39.0,2016-11-15 10:05:48
2689.0,0.04,26.89,2016-11-15 10:05:39,buy,1.0,2016-11-15 10:05:39
32220.0,-0.05,26.85,2016-11-15 10:05:36,sell,12.0,2016-11-15 10:05:36
5380.0,0.04,26.9,2016-11-15 10:05:27,buy,2.0,2016-11-15 10:05:27
13430.0,-0.04,26.86,2016-11-15 10:05:24,sell,5.0,2016-11-15 10:05:24
118360.0,--,26.9,2016-11-15 10:05:18,buy,44.0,2016-11-15 10:05:18
236720.0,0.01,26.9,2016-11-15 10:05:12,buy,88.0,2016-11-15 10:05:12
2689.0,--,26.89,2016-11-15 10:05:09,buy,1.0,2016-11-15 10:05:09
8067.0,--,26.89,2016-11-15 10:05:06,buy,3.0,2016-11-15 10:05:06
29579.0,--,26.89,2016-11-15 10:05:03,buy,11.0,2016-11-15 10:05:03
2689.0,--,26.89,2016-11-15 10:05:00,buy,1.0,2016-11-15 10:05:00
188230.0,0.04,26.89,2016-11-15 10:04:57,buy,70.0,2016-11-15 10:04:57
2685.0,-0.03,26.85,2016-11-15 10:04:51,sell,1.0,2016-11-15 10:04:51
29568.0,0.03,26.88,2016-11-15 10:04:48,buy,11.0,2016-11-15 10:04:48
8055.0,-0.03,26.85,2016-11-15 10:04:42,norm,3.0,2016-11-15 10:04:42
2688.0,0.04,26.88,2016-11-15 10:04:36,buy,1.0,2016-11-15 10:04:36
13420.0,-0.04,26.84,2016-11-15 10:04:24,sell,5.0,2016-11-15 10:04:24
37632.0,0.02,26.88,2016-11-15 10:04:18,buy,14.0,2016-11-15 10:04:18
5372.0,0.04,26.86,2016-11-15 10:04:15,buy,2.0,2016-11-15 10:04:15
8046.0,-0.06,26.82,2016-11-15 10:04:09,sell,3.0,2016-11-15 10:04:09
220416.0,0.02,26.88,2016-11-15 10:04:03,buy,82.0,2016-11-15 10:04:03
26860.0,--,26.86,2016-11-15 10:03:48,norm,10.0,2016-11-15 10:03:48
16116.0,--,26.86,2016-11-15 10:03:36,buy,6.0,2016-11-15 10:03:36
5372.0,0.05,26.86,2016-11-15 10:03:27,buy,2.0,2016-11-15 10:03:27
227885.0,--,26.81,2016-11-15 10:03:24,sell,85.0,2016-11-15 10:03:24
2681.0,-0.05,26.81,2016-11-15 10:03:18,norm,1.0,2016-11-15 10:03:18
134300.0,--,26.86,2016-11-15 10:02:48,buy,50.0,2016-11-15 10:02:48
8058.0,0.07,26.86,2016-11-15 10:02:36,buy,3.0,2016-11-15 10:02:36
13395.0,-0.07,26.79,2016-11-15 10:02:24,sell,5.0,2016-11-15 10:02:24
5372.0,--,26.86,2016-11-15 10:02:18,buy,2.0,2016-11-15 10:02:18
8058.0,--,26.86,2016-11-15 10:02:06,buy,3.0,2016-11-15 10:02:06
5372.0,0.08,26.86,2016-11-15 10:02:03,buy,2.0,2016-11-15 10:02:03
40170.0,-0.01,26.78,2016-11-15 10:01:54,sell,15.0,2016-11-15 10:01:54
5599.0,--,26.79,2016-11-15 10:01:48,buy,2.0,2016-11-15 10:01:48
37506.0,--,26.79,2016-11-15 10:01:45,buy,14.0,2016-11-15 10:01:45
96444.0,0.01,26.79,2016-11-15 10:01:42,buy,36.0,2016-11-15 10:01:42
26780.0,--,26.78,2016-11-15 10:01:36,buy,10.0,2016-11-15 10:01:36
45526.0,--,26.78,2016-11-15 10:01:12,buy,17.0,2016-11-15 10:01:12
13390.0,--,26.78,2016-11-15 10:01:09,buy,5.0,2016-11-15 10:01:09
21424.0,--,26.78,2016-11-15 10:01:03,buy,8.0,2016-11-15 10:01:03
21424.0,0.02,26.78,2016-11-15 10:00:54,buy,8.0,2016-11-15 10:00:54
2676.0,--,26.76,2016-11-15 10:00:51,buy,1.0,2016-11-15 10:00:51
26760.0,--,26.76,2016-11-15 10:00:48,buy,10.0,2016-11-15 10:00:48
21408.0,--,26.76,2016-11-15 10:00:33,buy,8.0,2016-11-15 10:00:33
13380.0,--,26.76,2016-11-15 10:00:30,buy,5.0,2016-11-15 10:00:30
2676.0,--,26.76,2016-11-15 10:00:21,buy,1.0,2016-11-15 10:00:21
2676.0,--,26.76,2016-11-15 10:00:18,buy,1.0,2016-11-15 10:00:18
8028.0,--,26.76,2016-11-15 10:00:00,buy,3.0,2016-11-15 10:00:00
2676.0,--,26.76,2016-11-15 09:59:57,buy,1.0,2016-11-15 09:59:57
26760.0,0.01,26.76,2016-11-15 09:59:54,sell,10.0,2016-11-15 09:59:54
93625.0,-0.01,26.75,2016-11-15 09:59:51,sell,35.0,2016-11-15 09:59:51
32112.0,--,26.76,2016-11-15 09:59:45,sell,12.0,2016-11-15 09:59:45
8028.0,--,26.76,2016-11-15 09:59:42,sell,3.0,2016-11-15 09:59:42
109716.0,-0.02,26.76,2016-11-15 09:59:33,sell,41.0,2016-11-15 09:59:33
8034.0,--,26.78,2016-11-15 09:59:27,buy,3.0,2016-11-15 09:59:27
91052.0,0.02,26.78,2016-11-15 09:59:06,buy,34.0,2016-11-15 09:59:06
69576.0,-0.02,26.76,2016-11-15 09:58:51,sell,26.0,2016-11-15 09:58:51
26780.0,0.02,26.78,2016-11-15 09:58:42,buy,10.0,2016-11-15 09:58:42
53520.0,--,26.76,2016-11-15 09:58:24,sell,20.0,2016-11-15 09:58:24
2676.0,--,26.76,2016-11-15 09:58:12,sell,1.0,2016-11-15 09:58:12
18732.0,0.01,26.76,2016-11-15 09:58:00,buy,7.0,2016-11-15 09:58:00
31538.0,--,26.75,2016-11-15 09:57:51,sell,11.0,2016-11-15 09:57:51
42800.0,--,26.75,2016-11-15 09:57:48,sell,16.0,2016-11-15 09:57:48
369150.0,-0.01,26.75,2016-11-15 09:57:24,sell,138.0,2016-11-15 09:57:24
133800.0,-0.02,26.76,2016-11-15 09:57:12,sell,50.0,2016-11-15 09:57:12
2678.0,0.01,26.78,2016-11-15 09:57:09,buy,1.0,2016-11-15 09:57:09
2677.0,--,26.77,2016-11-15 09:57:06,sell,1.0,2016-11-15 09:57:06
2677.0,-0.01,26.77,2016-11-15 09:56:57,sell,1.0,2016-11-15 09:56:57
26780.0,--,26.78,2016-11-15 09:56:51,buy,10.0,2016-11-15 09:56:51
208884.0,--,26.78,2016-11-15 09:56:45,sell,78.0,2016-11-15 09:56:45
32136.0,-0.01,26.78,2016-11-15 09:56:42,sell,12.0,2016-11-15 09:56:42
77691.0,--,26.79,2016-11-15 09:56:33,sell,29.0,2016-11-15 09:56:33
2679.0,--,26.79,2016-11-15 09:56:30,sell,1.0,2016-11-15 09:56:30
58938.0,--,26.79,2016-11-15 09:56:15,buy,22.0,2016-11-15 09:56:15
2679.0,0.01,26.79,2016-11-15 09:56:12,buy,1.0,2016-11-15 09:56:12
5356.0,--,26.78,2016-11-15 09:55:57,buy,2.0,2016-11-15 09:55:57
5356.0,--,26.78,2016-11-15 09:55:48,buy,2.0,2016-11-15 09:55:48
24102.0,--,26.78,2016-11-15 09:55:45,sell,9.0,2016-11-15 09:55:45
37492.0,-0.02,26.78,2016-11-15 09:55:18,sell,14.0,2016-11-15 09:55:18
2680.0,--,26.8,2016-11-15 09:55:03,buy,1.0,2016-11-15 09:55:03
96480.0,--,26.8,2016-11-15 09:54:57,buy,36.0,2016-11-15 09:54:57
26800.0,0.02,26.8,2016-11-15 09:54:48,buy,10.0,2016-11-15 09:54:48
133900.0,-0.02,26.78,2016-11-15 09:54:45,sell,50.0,2016-11-15 09:54:45
134000.0,--,26.8,2016-11-15 09:54:39,buy,50.0,2016-11-15 09:54:39
26800.0,0.02,26.8,2016-11-15 09:53:57,buy,10.0,2016-11-15 09:53:57
2678.0,0.01,26.78,2016-11-15 09:53:39,norm,1.0,2016-11-15 09:53:39
44170.0,0.01,26.77,2016-11-15 09:53:15,buy,16.0,2016-11-15 09:53:15
8028.0,--,26.76,2016-11-15 09:53:12,sell,3.0,2016-11-15 09:53:12
26760.0,-0.01,26.76,2016-11-15 09:53:09,sell,10.0,2016-11-15 09:53:09
16062.0,--,26.77,2016-11-15 09:53:06,buy,6.0,2016-11-15 09:53:06
8031.0,--,26.77,2016-11-15 09:53:03,buy,3.0,2016-11-15 09:53:03
29447.0,--,26.77,2016-11-15 09:53:00,buy,11.0,2016-11-15 09:53:00
9369.0,--,26.77,2016-11-15 09:52:57,sell,3.0,2016-11-15 09:52:57
5354.0,-0.03,26.77,2016-11-15 09:52:51,sell,2.0,2016-11-15 09:52:51
5360.0,0.02,26.8,2016-11-15 09:52:45,buy,2.0,2016-11-15 09:52:45
184782.0,-0.02,26.78,2016-11-15 09:52:24,sell,69.0,2016-11-15 09:52:24
2680.0,--,26.8,2016-11-15 09:52:09,buy,1.0,2016-11-15 09:52:09
217080.0,-0.03,26.8,2016-11-15 09:52:06,sell,81.0,2016-11-15 09:52:06
2683.0,-0.04,26.83,2016-11-15 09:51:51,sell,1.0,2016-11-15 09:51:51
26870.0,0.04,26.87,2016-11-15 09:51:39,buy,10.0,2016-11-15 09:51:39
2683.0,-0.04,26.83,2016-11-15 09:51:36,norm,1.0,2016-11-15 09:51:36
21496.0,--,26.87,2016-11-15 09:51:21,buy,8.0,2016-11-15 09:51:21
8061.0,-0.01,26.87,2016-11-15 09:51:18,sell,3.0,2016-11-15 09:51:18
2688.0,--,26.88,2016-11-15 09:51:06,buy,1.0,2016-11-15 09:51:06
5376.0,0.01,26.88,2016-11-15 09:51:03,buy,2.0,2016-11-15 09:51:03
5374.0,0.07,26.87,2016-11-15 09:50:36,buy,2.0,2016-11-15 09:50:36
214400.0,-0.06,26.8,2016-11-15 09:49:54,sell,80.0,2016-11-15 09:49:54
2686.0,-0.02,26.86,2016-11-15 09:49:48,sell,1.0,2016-11-15 09:49:48
24192.0,-0.01,26.88,2016-11-15 09:49:42,sell,9.0,2016-11-15 09:49:42
385091.0,-0.01,26.89,2016-11-15 09:49:30,sell,143.0,2016-11-15 09:49:30
37660.0,-0.01,26.9,2016-11-15 09:49:09,sell,14.0,2016-11-15 09:49:09
2691.0,--,26.91,2016-11-15 09:49:03,buy,1.0,2016-11-15 09:49:03
32292.0,0.01,26.91,2016-11-15 09:48:54,buy,12.0,2016-11-15 09:48:54
16140.0,-0.01,26.9,2016-11-15 09:48:51,sell,6.0,2016-11-15 09:48:51
32292.0,0.01,26.91,2016-11-15 09:48:45,buy,12.0,2016-11-15 09:48:45
2690.0,--,26.9,2016-11-15 09:48:36,sell,1.0,2016-11-15 09:48:36
8070.0,-0.01,26.9,2016-11-15 09:48:27,sell,3.0,2016-11-15 09:48:27
16146.0,0.01,26.91,2016-11-15 09:48:24,buy,6.0,2016-11-15 09:48:24
5380.0,--,26.9,2016-11-15 09:48:21,sell,2.0,2016-11-15 09:48:21
42475.0,--,26.9,2016-11-15 09:48:18,sell,15.0,2016-11-15 09:48:18
174850.0,--,26.9,2016-11-15 09:48:09,sell,65.0,2016-11-15 09:48:09
2690.0,--,26.9,2016-11-15 09:48:06,sell,1.0,2016-11-15 09:48:06
75320.0,--,26.9,2016-11-15 09:48:03,sell,28.0,2016-11-15 09:48:03
2690.0,-0.01,26.9,2016-11-15 09:48:00,sell,1.0,2016-11-15 09:48:00
34983.0,0.01,26.91,2016-11-15 09:47:57,buy,13.0,2016-11-15 09:47:57
13450.0,--,26.9,2016-11-15 09:47:51,sell,5.0,2016-11-15 09:47:51
199060.0,--,26.9,2016-11-15 09:47:48,sell,74.0,2016-11-15 09:47:48
5380.0,--,26.9,2016-11-15 09:47:45,sell,2.0,2016-11-15 09:47:45
16140.0,--,26.9,2016-11-15 09:47:42,sell,6.0,2016-11-15 09:47:42
115670.0,-0.01,26.9,2016-11-15 09:47:39,sell,43.0,2016-11-15 09:47:39
91494.0,--,26.91,2016-11-15 09:47:36,sell,34.0,2016-11-15 09:47:36
261027.0,-0.02,26.91,2016-11-15 09:47:33,sell,97.0,2016-11-15 09:47:33
37702.0,0.01,26.93,2016-11-15 09:47:30,sell,14.0,2016-11-15 09:47:30
32304.0,-0.02,26.92,2016-11-15 09:46:57,sell,12.0,2016-11-15 09:46:57
26940.0,--,26.94,2016-11-15 09:46:54,buy,10.0,2016-11-15 09:46:54
48492.0,0.02,26.94,2016-11-15 09:46:51,buy,18.0,2016-11-15 09:46:51
169596.0,--,26.92,2016-11-15 09:46:42,sell,63.0,2016-11-15 09:46:42
126524.0,0.01,26.92,2016-11-15 09:46:27,buy,47.0,2016-11-15 09:46:27
53820.0,-0.01,26.91,2016-11-15 09:46:15,sell,20.0,2016-11-15 09:46:15
34996.0,0.01,26.92,2016-11-15 09:46:12,buy,13.0,2016-11-15 09:46:12
53820.0,-0.01,26.91,2016-11-15 09:46:06,sell,20.0,2016-11-15 09:46:06
8076.0,--,26.92,2016-11-15 09:46:00,buy,3.0,2016-11-15 09:46:00
18844.0,0.01,26.92,2016-11-15 09:45:54,buy,7.0,2016-11-15 09:45:54
5382.0,-0.01,26.91,2016-11-15 09:45:51,sell,2.0,2016-11-15 09:45:51
56532.0,--,26.92,2016-11-15 09:45:48,buy,21.0,2016-11-15 09:45:48
96912.0,-0.01,26.92,2016-11-15 09:45:42,buy,36.0,2016-11-15 09:45:42
86176.0,--,26.93,2016-11-15 09:45:36,sell,32.0,2016-11-15 09:45:36
452424.0,--,26.93,2016-11-15 09:45:33,buy,168.0,2016-11-15 09:45:33
29623.0,--,26.93,2016-11-15 09:45:27,buy,11.0,2016-11-15 09:45:27
70018.0,--,26.93,2016-11-15 09:45:24,sell,26.0,2016-11-15 09:45:24
5386.0,--,26.93,2016-11-15 09:45:12,sell,2.0,2016-11-15 09:45:12
247756.0,0.03,26.93,2016-11-15 09:45:09,buy,92.0,2016-11-15 09:45:09
2690.0,--,26.9,2016-11-15 09:45:03,sell,1.0,2016-11-15 09:45:03
13450.0,-0.02,26.9,2016-11-15 09:45:00,sell,5.0,2016-11-15 09:45:00
26920.0,0.02,26.92,2016-11-15 09:44:57,buy,10.0,2016-11-15 09:44:57
2690.0,--,26.9,2016-11-15 09:44:51,sell,1.0,2016-11-15 09:44:51
2690.0,0.01,26.9,2016-11-15 09:44:36,norm,1.0,2016-11-15 09:44:36
29579.0,--,26.89,2016-11-15 09:44:33,sell,11.0,2016-11-15 09:44:33
2689.0,--,26.89,2016-11-15 09:44:27,sell,1.0,2016-11-15 09:44:27
13445.0,--,26.89,2016-11-15 09:44:24,sell,5.0,2016-11-15 09:44:24
43024.0,--,26.89,2016-11-15 09:44:21,sell,16.0,2016-11-15 09:44:21
2689.0,--,26.89,2016-11-15 09:44:18,sell,1.0,2016-11-15 09:44:18
110249.0,--,26.89,2016-11-15 09:44:15,sell,41.0,2016-11-15 09:44:15
5378.0,--,26.89,2016-11-15 09:44:12,sell,2.0,2016-11-15 09:44:12
29579.0,--,26.89,2016-11-15 09:44:06,buy,11.0,2016-11-15 09:44:06
26890.0,--,26.89,2016-11-15 09:44:00,buy,10.0,2016-11-15 09:44:00
8067.0,0.01,26.89,2016-11-15 09:43:39,buy,3.0,2016-11-15 09:43:39
306432.0,0.02,26.88,2016-11-15 09:43:36,buy,114.0,2016-11-15 09:43:36
322320.0,--,26.86,2016-11-15 09:43:21,buy,120.0,2016-11-15 09:43:21
24174.0,0.01,26.86,2016-11-15 09:43:15,buy,9.0,2016-11-15 09:43:15
8055.0,--,26.85,2016-11-15 09:43:06,buy,3.0,2016-11-15 09:43:06
10740.0,0.01,26.85,2016-11-15 09:42:48,buy,4.0,2016-11-15 09:42:48
5368.0,0.02,26.84,2016-11-15 09:42:33,buy,2.0,2016-11-15 09:42:33
2682.0,--,26.82,2016-11-15 09:42:30,sell,1.0,2016-11-15 09:42:30
59004.0,-0.02,26.82,2016-11-15 09:42:24,norm,22.0,2016-11-15 09:42:24
26840.0,--,26.84,2016-11-15 09:41:54,buy,10.0,2016-11-15 09:41:54
2684.0,--,26.84,2016-11-15 09:41:36,buy,1.0,2016-11-15 09:41:36
2684.0,--,26.84,2016-11-15 09:41:27,buy,1.0,2016-11-15 09:41:27
40260.0,-0.02,26.84,2016-11-15 09:41:06,norm,15.0,2016-11-15 09:41:06
40290.0,0.06,26.86,2016-11-15 09:40:54,buy,15.0,2016-11-15 09:40:54
24120.0,-0.05,26.8,2016-11-15 09:40:48,sell,9.0,2016-11-15 09:40:48
13425.0,0.05,26.85,2016-11-15 09:40:42,buy,5.0,2016-11-15 09:40:42
5360.0,-0.06,26.8,2016-11-15 09:40:39,sell,2.0,2016-11-15 09:40:39
96696.0,0.01,26.86,2016-11-15 09:40:27,buy,36.0,2016-11-15 09:40:27
8055.0,0.05,26.85,2016-11-15 09:40:21,buy,3.0,2016-11-15 09:40:21
13400.0,0.03,26.8,2016-11-15 09:40:12,norm,5.0,2016-11-15 09:40:12
1072138.0,-0.09,26.77,2016-11-15 09:39:48,sell,400.0,2016-11-15 09:39:48
8058.0,--,26.86,2016-11-15 09:39:45,buy,3.0,2016-11-15 09:39:45
8058.0,--,26.86,2016-11-15 09:39:36,sell,3.0,2016-11-15 09:39:36
34918.0,--,26.86,2016-11-15 09:39:33,sell,13.0,2016-11-15 09:39:33
214880.0,--,26.86,2016-11-15 09:39:27,sell,80.0,2016-11-15 09:39:27
5372.0,--,26.86,2016-11-15 09:39:21,sell,2.0,2016-11-15 09:39:21
2686.0,--,26.86,2016-11-15 09:39:18,sell,1.0,2016-11-15 09:39:18
115498.0,0.01,26.86,2016-11-15 09:39:15,buy,43.0,2016-11-15 09:39:15
161100.0,--,26.85,2016-11-15 09:39:09,sell,60.0,2016-11-15 09:39:09
34905.0,-0.02,26.85,2016-11-15 09:39:06,sell,13.0,2016-11-15 09:39:06
61801.0,0.02,26.87,2016-11-15 09:39:03,buy,23.0,2016-11-15 09:39:03
2685.0,-0.02,26.85,2016-11-15 09:39:00,sell,1.0,2016-11-15 09:39:00
16122.0,--,26.87,2016-11-15 09:38:57,sell,6.0,2016-11-15 09:38:57
5374.0,--,26.87,2016-11-15 09:38:54,sell,2.0,2016-11-15 09:38:54
137037.0,0.03,26.87,2016-11-15 09:38:48,buy,51.0,2016-11-15 09:38:48
99308.0,--,26.84,2016-11-15 09:38:45,sell,37.0,2016-11-15 09:38:45
2684.0,--,26.84,2016-11-15 09:38:42,sell,1.0,2016-11-15 09:38:42
5368.0,--,26.84,2016-11-15 09:38:39,sell,2.0,2016-11-15 09:38:39
34892.0,0.02,26.84,2016-11-15 09:38:30,buy,13.0,2016-11-15 09:38:30
18774.0,-0.02,26.82,2016-11-15 09:38:15,norm,7.0,2016-11-15 09:38:15
2684.0,--,26.84,2016-11-15 09:38:03,buy,1.0,2016-11-15 09:38:03
2684.0,0.04,26.84,2016-11-15 09:37:36,buy,1.0,2016-11-15 09:37:36
2680.0,-0.05,26.8,2016-11-15 09:37:33,sell,1.0,2016-11-15 09:37:33
2685.0,0.05,26.85,2016-11-15 09:37:15,buy,1.0,2016-11-15 09:37:15
2680.0,--,26.8,2016-11-15 09:37:00,sell,1.0,2016-11-15 09:37:00
2680.0,0.01,26.8,2016-11-15 09:36:51,buy,1.0,2016-11-15 09:36:51
144666.0,0.01,26.79,2016-11-15 09:36:36,buy,54.0,2016-11-15 09:36:36
10712.0,-0.01,26.78,2016-11-15 09:36:33,sell,4.0,2016-11-15 09:36:33
5358.0,0.01,26.79,2016-11-15 09:36:30,buy,2.0,2016-11-15 09:36:30
10712.0,0.05,26.78,2016-11-15 09:36:24,buy,4.0,2016-11-15 09:36:24
2673.0,0.01,26.73,2016-11-15 09:35:57,norm,1.0,2016-11-15 09:35:57
40080.0,--,26.72,2016-11-15 09:35:48,sell,15.0,2016-11-15 09:35:48
5344.0,--,26.72,2016-11-15 09:35:33,sell,2.0,2016-11-15 09:35:33
2672.0,--,26.72,2016-11-15 09:35:24,sell,1.0,2016-11-15 09:35:24
2672.0,-0.06,26.72,2016-11-15 09:35:21,sell,1.0,2016-11-15 09:35:21
5356.0,0.06,26.78,2016-11-15 09:35:06,buy,2.0,2016-11-15 09:35:06
8016.0,--,26.72,2016-11-15 09:34:51,buy,3.0,2016-11-15 09:34:51
13360.0,--,26.72,2016-11-15 09:34:48,sell,5.0,2016-11-15 09:34:48
29392.0,-0.06,26.72,2016-11-15 09:34:42,sell,11.0,2016-11-15 09:34:42
8034.0,0.06,26.78,2016-11-15 09:34:36,buy,3.0,2016-11-15 09:34:36
29392.0,0.01,26.72,2016-11-15 09:34:33,norm,11.0,2016-11-15 09:34:33
24039.0,--,26.71,2016-11-15 09:34:15,sell,9.0,2016-11-15 09:34:15
2671.0,--,26.71,2016-11-15 09:34:06,sell,1.0,2016-11-15 09:34:06
56091.0,--,26.71,2016-11-15 09:34:00,sell,21.0,2016-11-15 09:34:00
16026.0,--,26.71,2016-11-15 09:33:57,sell,6.0,2016-11-15 09:33:57
34723.0,--,26.71,2016-11-15 09:33:33,buy,13.0,2016-11-15 09:33:33
40065.0,-0.04,26.71,2016-11-15 09:33:30,sell,15.0,2016-11-15 09:33:30
69550.0,0.05,26.75,2016-11-15 09:33:24,buy,26.0,2016-11-15 09:33:24
88110.0,-0.01,26.7,2016-11-15 09:33:21,sell,33.0,2016-11-15 09:33:21
13355.0,--,26.71,2016-11-15 09:33:09,buy,5.0,2016-11-15 09:33:09
24039.0,--,26.71,2016-11-15 09:33:06,buy,9.0,2016-11-15 09:33:06
18697.0,--,26.71,2016-11-15 09:32:57,sell,7.0,2016-11-15 09:32:57
93485.0,-0.04,26.71,2016-11-15 09:32:54,sell,35.0,2016-11-15 09:32:54
8025.0,0.04,26.75,2016-11-15 09:32:39,buy,3.0,2016-11-15 09:32:39
18697.0,--,26.71,2016-11-15 09:32:36,sell,7.0,2016-11-15 09:32:36
50749.0,--,26.71,2016-11-15 09:32:30,buy,19.0,2016-11-15 09:32:30
13355.0,0.01,26.71,2016-11-15 09:32:18,buy,5.0,2016-11-15 09:32:18
61410.0,0.02,26.7,2016-11-15 09:32:12,norm,23.0,2016-11-15 09:32:12
549608.0,-0.02,26.68,2016-11-15 09:32:06,norm,206.0,2016-11-15 09:32:06
18690.0,0.03,26.7,2016-11-15 09:32:03,buy,7.0,2016-11-15 09:32:03
205359.0,-0.03,26.67,2016-11-15 09:32:00,sell,77.0,2016-11-15 09:32:00
18690.0,0.03,26.7,2016-11-15 09:31:57,buy,7.0,2016-11-15 09:31:57
5334.0,-0.04,26.67,2016-11-15 09:31:39,sell,2.0,2016-11-15 09:31:39
10684.0,0.04,26.71,2016-11-15 09:31:30,buy,4.0,2016-11-15 09:31:30
5334.0,0.01,26.67,2016-11-15 09:31:27,norm,2.0,2016-11-15 09:31:27
42656.0,-0.01,26.66,2016-11-15 09:31:18,sell,16.0,2016-11-15 09:31:18
53340.0,-0.01,26.67,2016-11-15 09:31:12,sell,20.0,2016-11-15 09:31:12
554944.0,-0.02,26.68,2016-11-15 09:30:48,sell,208.0,2016-11-15 09:30:48
5340.0,-0.01,26.7,2016-11-15 09:30:33,sell,2.0,2016-11-15 09:30:33
21368.0,--,26.71,2016-11-15 09:30:30,buy,8.0,2016-11-15 09:30:30
5342.0,--,26.71,2016-11-15 09:30:27,buy,2.0,2016-11-15 09:30:27
24039.0,0.01,26.71,2016-11-15 09:30:24,norm,9.0,2016-11-15 09:30:24
40050.0,-0.05,26.7,2016-11-15 09:30:21,sell,15.0,2016-11-15 09:30:21
26750.0,0.04,26.75,2016-11-15 09:30:09,buy,10.0,2016-11-15 09:30:09
8013.0,-0.04,26.71,2016-11-15 09:30:06,sell,3.0,2016-11-15 09:30:06
10700.0,-0.05,26.75,2016-11-15 09:30:03,sell,4.0,2016-11-15 09:30:03
0.0,--,26.8,2016-11-15 09:30:00,buy,0.0,2016-11-15 09:30:00
58960.0,26.8,26.8,2016-11-15 09:25:03,buy,22.0,2016-11-15 09:25:03
758440.0,-0.01,26.8,2016-11-14 15:00:03,sell,283.0,2016-11-14 15:00:03
